frame,landmark_id,x,y,frame_width,frame_height
243,25,664,1421,1080,1920
243,26,725,1443,1080,1920
243,27,630,1695,1080,1920
243,28,650,1785,1080,1920
243,29,593,1740,1080,1920
243,30,613,1835,1080,1920
243,31,739,1745,1080,1920
243,32,790,1833,1080,1920
244,0,714,637,1080,1920
244,1,701,611,1080,1920
244,2,697,611,1080,1920
244,3,693,611,1080,1920
244,4,700,610,1080,1920
244,5,697,609,1080,1920
244,6,693,607,1080,1920
244,7,658,617,1080,1920
244,8,662,613,1080,1920
244,9,699,661,1080,1920
244,10,698,658,1080,1920
244,11,592,757,1080,1920
244,12,623,711,1080,1920
244,13,604,975,1080,1920
244,14,662,912,1080,1920
244,15,705,1120,1080,1920
244,16,813,1067,1080,1920
244,17,732,1158,1080,1920
244,18,831,1115,1080,1920
244,19,748,1158,1080,1920
244,20,852,1112,1080,1920
244,21,741,1139,1080,1920
244,22,844,1100,1080,1920
244,23,548,1142,1080,1920
244,24,569,1128,1080,1920
244,25,667,1420,1080,1920
244,26,706,1441,1080,1920
244,27,630,1705,1080,1920
244,28,642,1786,1080,1920
244,29,594,1752,1080,1920
244,30,610,1843,1080,1920
244,31,748,1751,1080,1920
244,32,797,1839,1080,1920
245,0,712,626,1080,1920
245,1,696,604,1080,1920
245,2,693,603,1080,1920
245,3,688,603,1080,1920
245,4,696,602,1080,1920
245,5,691,601,1080,1920
245,6,686,599,1080,1920
245,7,653,612,1080,1920
245,8,655,608,1080,1920
245,9,697,648,1080,1920
245,10,695,645,1080,1920
245,11,593,751,1080,1920
245,12,621,710,1080,1920
245,13,615,963,1080,1920
245,14,651,906,1080,1920
245,15,704,1117,1080,1920
245,16,779,1075,1080,1920
245,17,730,1158,1080,1920
245,18,797,1127,1080,1920
245,19,743,1158,1080,1920
245,20,815,1124,1080,1920
245,21,735,1139,1080,1920
245,22,806,1109,1080,1920
245,23,570,1125,1080,1920
245,24,582,1110,1080,1920
245,25,667,1417,1080,1920
245,26,682,1437,1080,1920
245,27,630,1708,1080,1920
245,28,640,1786,1080,1920
245,29,595,1753,1080,1920
245,30,609,1846,1080,1920
245,31,758,1752,1080,1920
245,32,798,1839,1080,1920
246,0,713,616,1080,1920
246,1,695,594,1080,1920
246,2,691,594,1080,1920
246,3,687,593,1080,1920
246,4,694,591,1080,1920
246,5,690,590,1080,1920
246,6,685,588,1080,1920
246,7,651,603,1080,1920
246,8,654,599,1080,1920
246,9,698,639,1080,1920
246,10,696,635,1080,1920
246,11,597,741,1080,1920
246,12,616,705,1080,1920
246,13,619,944,1080,1920
246,14,638,901,1080,1920
246,15,704,1116,1080,1920
246,16,755,1079,1080,1920
246,17,729,1154,1080,1920
246,18,771,1132,1080,1920
246,19,735,1154,1080,1920
246,20,786,1129,1080,1920
246,21,728,1137,1080,1920
246,22,780,1112,1080,1920
246,23,579,1121,1080,1920
246,24,585,1111,1080,1920
246,25,670,1417,1080,1920
246,26,676,1437,1080,1920
246,27,630,1709,1080,1920
246,28,639,1792,1080,1920
246,29,597,1753,1080,1920
246,30,608,1850,1080,1920
246,31,759,1754,1080,1920
246,32,787,1837,1080,1920
247,0,710,610,1080,1920
247,1,691,588,1080,1920
247,2,688,588,1080,1920
247,3,684,588,1080,1920
247,4,691,587,1080,1920
247,5,687,586,1080,1920
247,6,683,585,1080,1920
247,7,651,597,1080,1920
247,8,653,594,1080,1920
247,9,696,632,1080,1920
247,10,695,629,1080,1920
247,11,601,727,1080,1920
247,12,614,702,1080,1920
247,13,613,927,1080,1920
247,14,630,905,1080,1920
247,15,675,1092,1080,1920
247,16,732,1079,1080,1920
247,17,700,1149,1080,1920
247,18,750,1137,1080,1920
247,19,709,1147,1080,1920
247,20,763,1136,1080,1920
247,21,703,1136,1080,1920
247,22,757,1117,1080,1920
247,23,595,1117,1080,1920
247,24,586,1112,1080,1920
247,25,673,1414,1080,1920
247,26,670,1437,1080,1920
247,27,634,1709,1080,1920
247,28,635,1789,1080,1920
247,29,602,1753,1080,1920
247,30,607,1849,1080,1920
247,31,767,1756,1080,1920
247,32,801,1841,1080,1920
248,0,708,610,1080,1920
248,1,691,588,1080,1920
248,2,688,588,1080,1920
248,3,684,587,1080,1920
248,4,690,587,1080,1920
248,5,686,586,1080,1920
248,6,681,585,1080,1920
248,7,650,596,1080,1920
248,8,652,593,1080,1920
248,9,694,633,1080,1920
248,10,692,631,1080,1920
248,11,601,723,1080,1920
248,12,614,699,1080,1920
248,13,602,915,1080,1920
248,14,623,907,1080,1920
248,15,651,1078,1080,1920
248,16,719,1082,1080,1920
248,17,662,1140,1080,1920
248,18,731,1140,1080,1920
248,19,676,1141,1080,1920
248,20,746,1140,1080,1920
248,21,676,1125,1080,1920
248,22,740,1122,1080,1920
248,23,592,1112,1080,1920
248,24,592,1108,1080,1920
248,25,668,1412,1080,1920
248,26,661,1438,1080,1920
248,27,634,1706,1080,1920
248,28,635,1794,1080,1920
248,29,605,1750,1080,1920
248,30,607,1853,1080,1920
248,31,767,1753,1080,1920
248,32,800,1849,1080,1920
249,0,708,605,1080,1920
249,1,693,581,1080,1920
249,2,689,581,1080,1920
249,3,685,580,1080,1920
249,4,691,581,1080,1920
249,5,687,580,1080,1920
249,6,683,579,1080,1920
249,7,652,587,1080,1920
249,8,653,585,1080,1920
249,9,694,628,1080,1920
249,10,692,626,1080,1920
249,11,599,712,1080,1920
249,12,613,690,1080,1920
249,13,591,904,1080,1920
249,14,617,897,1080,1920
249,15,637,1074,1080,1920
249,16,699,1081,1080,1920
249,17,638,1140,1080,1920
249,18,709,1139,1080,1920
249,19,661,1138,1080,1920
249,20,727,1141,1080,1920
249,21,657,1123,1080,1920
249,22,724,1123,1080,1920
249,23,587,1105,1080,1920
249,24,596,1102,1080,1920
249,25,662,1405,1080,1920
249,26,657,1435,1080,1920
249,27,634,1707,1080,1920
249,28,636,1796,1080,1920
249,29,606,1754,1080,1920
249,30,608,1857,1080,1920
249,31,767,1753,1080,1920
249,32,804,1859,1080,1920
250,0,708,599,1080,1920
250,1,692,576,1080,1920
250,2,688,575,1080,1920
250,3,684,575,1080,1920
250,4,690,576,1080,1920
250,5,686,575,1080,1920
250,6,682,574,1080,1920
250,7,650,583,1080,1920
250,8,651,581,1080,1920
250,9,693,624,1080,1920
250,10,691,621,1080,1920
250,11,598,711,1080,1920
250,12,613,686,1080,1920
250,13,586,908,1080,1920
250,14,606,895,1080,1920
250,15,625,1076,1080,1920
250,16,681,1080,1080,1920
250,17,633,1139,1080,1920
250,18,687,1140,1080,1920
250,19,655,1138,1080,1920
250,20,711,1139,1080,1920
250,21,640,1122,1080,1920
250,22,711,1123,1080,1920
250,23,588,1107,1080,1920
250,24,598,1103,1080,1920
250,25,657,1400,1080,1920
250,26,656,1432,1080,1920
250,27,635,1708,1080,1920
250,28,636,1795,1080,1920
250,29,606,1758,1080,1920
250,30,608,1857,1080,1920
250,31,765,1753,1080,1920
250,32,804,1857,1080,1920
251,0,708,598,1080,1920
251,1,692,574,1080,1920
251,2,688,574,1080,1920
251,3,684,574,1080,1920
251,4,690,573,1080,1920
251,5,686,573,1080,1920
251,6,681,572,1080,1920
251,7,650,580,1080,1920
251,8,650,578,1080,1920
251,9,693,622,1080,1920
251,10,691,619,1080,1920
251,11,601,712,1080,1920
251,12,609,685,1080,1920
251,13,594,907,1080,1920
251,14,593,894,1080,1920
251,15,628,1077,1080,1920
251,16,664,1080,1080,1920
251,17,632,1140,1080,1920
251,18,668,1139,1080,1920
251,19,651,1140,1080,1920
251,20,693,1137,1080,1920
251,21,651,1121,1080,1920
251,22,694,1121,1080,1920
251,23,595,1107,1080,1920
251,24,597,1101,1080,1920
251,25,652,1396,1080,1920
251,26,643,1433,1080,1920
251,27,632,1700,1080,1920
251,28,636,1793,1080,1920
251,29,604,1751,1080,1920
251,30,607,1856,1080,1920
251,31,762,1746,1080,1920
251,32,804,1856,1080,1920
252,0,707,595,1080,1920
252,1,692,570,1080,1920
252,2,688,570,1080,1920
252,3,684,569,1080,1920
252,4,689,570,1080,1920
252,5,685,569,1080,1920
252,6,680,568,1080,1920
252,7,650,577,1080,1920
252,8,648,575,1080,1920
252,9,693,620,1080,1920
252,10,690,618,1080,1920
252,11,603,712,1080,1920
252,12,606,684,1080,1920
252,13,598,915,1080,1920
252,14,591,897,1080,1920
252,15,631,1081,1080,1920
252,16,660,1084,1080,1920
252,17,633,1146,1080,1920
252,18,665,1146,1080,1920
252,19,649,1146,1080,1920
252,20,687,1144,1080,1920
252,21,649,1123,1080,1920
252,22,687,1127,1080,1920
252,23,603,1111,1080,1920
252,24,599,1104,1080,1920
252,25,647,1398,1080,1920
252,26,633,1436,1080,1920
252,27,631,1694,1080,1920
252,28,634,1793,1080,1920
252,29,604,1747,1080,1920
252,30,606,1855,1080,1920
252,31,762,1743,1080,1920
252,32,793,1858,1080,1920
253,0,706,593,1080,1920
253,1,691,568,1080,1920
253,2,688,568,1080,1920
253,3,684,567,1080,1920
253,4,688,568,1080,1920
253,5,684,567,1080,1920
253,6,679,567,1080,1920
253,7,650,575,1080,1920
253,8,646,574,1080,1920
253,9,692,619,1080,1920
253,10,689,616,1080,1920
253,11,603,707,1080,1920
253,12,603,680,1080,1920
253,13,597,908,1080,1920
253,14,579,890,1080,1920
253,15,618,1080,1080,1920
253,16,644,1082,1080,1920
253,17,622,1143,1080,1920
253,18,646,1143,1080,1920
253,19,634,1144,1080,1920
253,20,668,1141,1080,1920
253,21,636,1120,1080,1920
253,22,670,1125,1080,1920
253,23,602,1106,1080,1920
253,24,604,1100,1080,1920
253,25,639,1398,1080,1920
253,26,633,1437,1080,1920
253,27,627,1691,1080,1920
253,28,633,1789,1080,1920
253,29,600,1744,1080,1920
253,30,605,1849,1080,1920
253,31,756,1739,1080,1920
253,32,791,1846,1080,1920
254,0,704,593,1080,1920
254,1,690,567,1080,1920
254,2,688,567,1080,1920
254,3,684,567,1080,1920
254,4,688,567,1080,1920
254,5,683,566,1080,1920
254,6,678,566,1080,1920
254,7,650,574,1080,1920
254,8,644,573,1080,1920
254,9,690,620,1080,1920
254,10,686,617,1080,1920
254,11,603,703,1080,1920
254,12,596,678,1080,1920
254,13,598,903,1080,1920
254,14,571,891,1080,1920
254,15,621,1079,1080,1920
254,16,638,1081,1080,1920
254,17,624,1143,1080,1920
254,18,639,1141,1080,1920
254,19,635,1143,1080,1920
254,20,663,1139,1080,1920
254,21,638,1118,1080,1920
254,22,665,1123,1080,1920
254,23,606,1102,1080,1920
254,24,608,1100,1080,1920
254,25,635,1397,1080,1920
254,26,632,1437,1080,1920
254,27,624,1690,1080,1920
254,28,630,1785,1080,1920
254,29,599,1742,1080,1920
254,30,605,1846,1080,1920
254,31,755,1732,1080,1920
254,32,790,1834,1080,1920
255,0,701,592,1080,1920
255,1,689,566,1080,1920
255,2,687,566,1080,1920
255,3,684,566,1080,1920
255,4,685,566,1080,1920
255,5,681,565,1080,1920
255,6,676,565,1080,1920
255,7,650,573,1080,1920
255,8,641,573,1080,1920
255,9,688,618,1080,1920
255,10,683,616,1080,1920
255,11,603,702,1080,1920
255,12,589,679,1080,1920
255,13,598,902,1080,1920
255,14,563,893,1080,1920
255,15,623,1079,1080,1920
255,16,632,1081,1080,1920
255,17,630,1142,1080,1920
255,18,634,1140,1080,1920
255,19,637,1142,1080,1920
255,20,654,1138,1080,1920
255,21,639,1118,1080,1920
255,22,656,1122,1080,1920
255,23,611,1104,1080,1920
255,24,608,1102,1080,1920
255,25,634,1398,1080,1920
255,26,627,1437,1080,1920
255,27,624,1695,1080,1920
255,28,629,1778,1080,1920
255,29,599,1745,1080,1920
255,30,603,1840,1080,1920
255,31,755,1733,1080,1920
255,32,787,1828,1080,1920
256,0,696,591,1080,1920
256,1,686,566,1080,1920
256,2,684,566,1080,1920
256,3,682,566,1080,1920
256,4,681,565,1080,1920
256,5,676,565,1080,1920
256,6,670,564,1080,1920
256,7,650,573,1080,1920
256,8,635,573,1080,1920
256,9,684,618,1080,1920
256,10,678,616,1080,1920
256,11,604,700,1080,1920
256,12,585,675,1080,1920
256,13,599,902,1080,1920
256,14,543,888,1080,1920
256,15,628,1079,1080,1920
256,16,619,1080,1080,1920
256,17,634,1141,1080,1920
256,18,621,1139,1080,1920
256,19,642,1142,1080,1920
256,20,646,1137,1080,1920
256,21,644,1117,1080,1920
256,22,649,1122,1080,1920
256,23,615,1106,1080,1920
256,24,608,1104,1080,1920
256,25,636,1399,1080,1920
256,26,619,1437,1080,1920
256,27,624,1703,1080,1920
256,28,628,1776,1080,1920
256,29,599,1749,1080,1920
256,30,603,1840,1080,1920
256,31,758,1737,1080,1920
256,32,788,1830,1080,1920
257,0,691,592,1080,1920
257,1,684,568,1080,1920
257,2,684,568,1080,1920
257,3,682,568,1080,1920
257,4,675,566,1080,1920
257,5,668,566,1080,1920
257,6,660,565,1080,1920
257,7,654,576,1080,1920
257,8,626,574,1080,1920
257,9,681,619,1080,1920
257,10,671,616,1080,1920
257,11,610,704,1080,1920
257,12,579,678,1080,1920
257,13,599,905,1080,1920
257,14,532,890,1080,1920
257,15,630,1072,1080,1920
257,16,615,1080,1080,1920
257,17,637,1136,1080,1920
257,18,618,1139,1080,1920
257,19,647,1133,1080,1920
257,20,645,1137,1080,1920
257,21,648,1109,1080,1920
257,22,648,1121,1080,1920
257,23,618,1108,1080,1920
257,24,606,1105,1080,1920
257,25,634,1398,1080,1920
257,26,619,1435,1080,1920
257,27,624,1704,1080,1920
257,28,623,1772,1080,1920
257,29,599,1750,1080,1920
257,30,600,1837,1080,1920
257,31,758,1737,1080,1920
257,32,783,1831,1080,1920
258,0,688,589,1080,1920
258,1,683,565,1080,1920
258,2,683,566,1080,1920
258,3,682,567,1080,1920
258,4,673,563,1080,1920
258,5,665,562,1080,1920
258,6,657,562,1080,1920
258,7,656,575,1080,1920
258,8,624,572,1080,1920
258,9,680,617,1080,1920
258,10,668,614,1080,1920
258,11,612,706,1080,1920
258,12,573,677,1080,1920
258,13,595,905,1080,1920
258,14,522,890,1080,1920
258,15,633,1065,1080,1920
258,16,609,1078,1080,1920
258,17,641,1126,1080,1920
258,18,616,1139,1080,1920
258,19,647,1122,1080,1920
258,20,646,1136,1080,1920
258,21,649,1104,1080,1920
258,22,649,1119,1080,1920
258,23,614,1107,1080,1920
258,24,604,1104,1080,1920
258,25,627,1393,1080,1920
258,26,613,1433,1080,1920
258,27,621,1699,1080,1920
258,28,619,1765,1080,1920
258,29,599,1749,1080,1920
258,30,597,1830,1080,1920
258,31,755,1738,1080,1920
258,32,776,1825,1080,1920
259,0,687,589,1080,1920
259,1,683,566,1080,1920
259,2,683,567,1080,1920
259,3,683,568,1080,1920
259,4,672,563,1080,1920
259,5,663,562,1080,1920
259,6,654,561,1080,1920
259,7,661,576,1080,1920
259,8,621,571,1080,1920
259,9,680,617,1080,1920
259,10,666,614,1080,1920
259,11,622,707,1080,1920
259,12,564,676,1080,1920
259,13,595,906,1080,1920
259,14,509,891,1080,1920
259,15,634,1066,1080,1920
259,16,597,1078,1080,1920
259,17,647,1125,1080,1920
259,18,603,1139,1080,1920
259,19,663,1123,1080,1920
259,20,639,1135,1080,1920
259,21,657,1104,1080,1920
259,22,642,1119,1080,1920
259,23,615,1104,1080,1920
259,24,596,1100,1080,1920
259,25,626,1391,1080,1920
259,26,613,1429,1080,1920
259,27,617,1698,1080,1920
259,28,612,1767,1080,1920
259,29,598,1748,1080,1920
259,30,592,1830,1080,1920
259,31,757,1748,1080,1920
259,32,774,1826,1080,1920
260,0,685,588,1080,1920
260,1,683,566,1080,1920
260,2,683,567,1080,1920
260,3,685,568,1080,1920
260,4,670,561,1080,1920
260,5,660,559,1080,1920
260,6,650,558,1080,1920
260,7,666,576,1080,1920
260,8,618,568,1080,1920
260,9,679,616,1080,1920
260,10,662,612,1080,1920
260,11,635,715,1080,1920
260,12,552,676,1080,1920
260,13,599,907,1080,1920
260,14,495,892,1080,1920
260,15,647,1067,1080,1920
260,16,592,1077,1080,1920
260,17,663,1127,1080,1920
260,18,597,1139,1080,1920
260,19,684,1126,1080,1920
260,20,634,1134,1080,1920
260,21,674,1105,1080,1920
260,22,638,1117,1080,1920
260,23,619,1105,1080,1920
260,24,586,1101,1080,1920
260,25,623,1391,1080,1920
260,26,608,1429,1080,1920
260,27,614,1699,1080,1920
260,28,608,1767,1080,1920
260,29,596,1748,1080,1920
260,30,588,1829,1080,1920
260,31,761,1758,1080,1920
260,32,773,1826,1080,1920
261,0,684,582,1080,1920
261,1,683,560,1080,1920
261,2,683,562,1080,1920
261,3,686,563,1080,1920
261,4,668,555,1080,1920
261,5,657,553,1080,1920
261,6,647,552,1080,1920
261,7,670,573,1080,1920
261,8,615,564,1080,1920
261,9,680,611,1080,1920
261,10,661,608,1080,1920
261,11,654,729,1080,1920
261,12,545,675,1080,1920
261,13,628,916,1080,1920
261,14,481,892,1080,1920
261,15,680,1086,1080,1920
261,16,579,1068,1080,1920
261,17,704,1145,1080,1920
261,18,584,1134,1080,1920
261,19,719,1151,1080,1920
261,20,626,1127,1080,1920
261,21,705,1129,1080,1920
261,22,633,1111,1080,1920
261,23,626,1105,1080,1920
261,24,579,1101,1080,1920
261,25,624,1393,1080,1920
261,26,600,1428,1080,1920
261,27,612,1699,1080,1920
261,28,600,1768,1080,1920
261,29,592,1747,1080,1920
261,30,578,1829,1080,1920
261,31,759,1759,1080,1920
261,32,755,1827,1080,1920
262,0,682,575,1080,1920
262,1,682,554,1080,1920
262,2,683,555,1080,1920
262,3,686,557,1080,1920
262,4,664,549,1080,1920
262,5,654,548,1080,1920
262,6,644,547,1080,1920
262,7,670,568,1080,1920
262,8,611,560,1080,1920
262,9,679,604,1080,1920
262,10,658,602,1080,1920
262,11,664,738,1080,1920
262,12,536,674,1080,1920
262,13,650,925,1080,1920
262,14,468,890,1080,1920
262,15,699,1106,1080,1920
262,16,569,1056,1080,1920
262,17,724,1166,1080,1920
262,18,576,1122,1080,1920
262,19,729,1172,1080,1920
262,20,615,1116,1080,1920
262,21,717,1150,1080,1920
262,22,622,1099,1080,1920
262,23,632,1106,1080,1920
262,24,569,1099,1080,1920
262,25,625,1396,1080,1920
262,26,593,1426,1080,1920
262,27,612,1700,1080,1920
262,28,588,1769,1080,1920
262,29,589,1747,1080,1920
262,30,566,1830,1080,1920
262,31,759,1762,1080,1920
262,32,723,1862,1080,1920
263,0,673,566,1080,1920
263,1,677,547,1080,1920
263,2,681,548,1080,1920
263,3,685,550,1080,1920
263,4,655,543,1080,1920
263,5,644,542,1080,1920
263,6,631,541,1080,1920
263,7,671,563,1080,1920
263,8,601,554,1080,1920
263,9,675,594,1080,1920
263,10,651,593,1080,1920
263,11,673,738,1080,1920
263,12,526,673,1080,1920
263,13,666,927,1080,1920
263,14,454,886,1080,1920
263,15,713,1115,1080,1920
263,16,554,1046,1080,1920
263,17,736,1175,1080,1920
263,18,563,1114,1080,1920
263,19,733,1177,1080,1920
263,20,601,1105,1080,1920
263,21,720,1156,1080,1920
263,22,606,1087,1080,1920
263,23,634,1101,1080,1920
263,24,558,1095,1080,1920
263,25,625,1399,1080,1920
263,26,590,1425,1080,1920
263,27,610,1700,1080,1920
263,28,578,1769,1080,1920
263,29,583,1746,1080,1920
263,30,552,1829,1080,1920
263,31,754,1763,1080,1920
263,32,707,1860,1080,1920
264,0,668,557,1080,1920
264,1,672,540,1080,1920
264,2,678,541,1080,1920
264,3,683,543,1080,1920
264,4,649,536,1080,1920
264,5,637,535,1080,1920
264,6,625,534,1080,1920
264,7,671,556,1080,1920
264,8,594,548,1080,1920
264,9,672,584,1080,1920
264,10,647,584,1080,1920
264,11,678,739,1080,1920
264,12,514,673,1080,1920
264,13,677,932,1080,1920
264,14,445,886,1080,1920
264,15,727,1121,1080,1920
264,16,541,1042,1080,1920
264,17,749,1179,1080,1920
264,18,552,1110,1080,1920
264,19,744,1180,1080,1920
264,20,590,1099,1080,1920
264,21,732,1160,1080,1920
264,22,593,1079,1080,1920
264,23,637,1100,1080,1920
264,24,547,1091,1080,1920
264,25,626,1404,1080,1920
264,26,579,1424,1080,1920
264,27,607,1703,1080,1920
264,28,568,1769,1080,1920
264,29,576,1748,1080,1920
264,30,544,1828,1080,1920
264,31,750,1763,1080,1920
264,32,690,1858,1080,1920
265,0,660,549,1080,1920
265,1,665,532,1080,1920
265,2,671,533,1080,1920
265,3,677,535,1080,1920
265,4,640,529,1080,1920
265,5,629,528,1080,1920
265,6,617,528,1080,1920
265,7,669,547,1080,1920
265,8,585,543,1080,1920
265,9,666,576,1080,1920
265,10,640,576,1080,1920
265,11,684,739,1080,1920
265,12,504,674,1080,1920
265,13,687,938,1080,1920
265,14,438,888,1080,1920
265,15,740,1122,1080,1920
265,16,533,1043,1080,1920
265,17,763,1181,1080,1920
265,18,544,1110,1080,1920
265,19,758,1182,1080,1920
265,20,580,1097,1080,1920
265,21,746,1162,1080,1920
265,22,584,1077,1080,1920
265,23,638,1100,1080,1920
265,24,542,1092,1080,1920
265,25,626,1410,1080,1920
265,26,570,1428,1080,1920
265,27,606,1705,1080,1920
265,28,559,1781,1080,1920
265,29,573,1748,1080,1920
265,30,537,1832,1080,1920
265,31,749,1765,1080,1920
265,32,686,1879,1080,1920
266,0,647,540,1080,1920
266,1,652,522,1080,1920
266,2,659,523,1080,1920
266,3,665,524,1080,1920
266,4,626,519,1080,1920
266,5,615,519,1080,1920
266,6,603,519,1080,1920
266,7,662,538,1080,1920
266,8,574,536,1080,1920
266,9,657,568,1080,1920
266,10,628,569,1080,1920
266,11,687,739,1080,1920
266,12,494,674,1080,1920
266,13,696,939,1080,1920
266,14,426,893,1080,1920
266,15,749,1119,1080,1920
266,16,525,1045,1080,1920
266,17,772,1178,1080,1920
266,18,539,1111,1080,1920
266,19,767,1180,1080,1920
266,20,574,1098,1080,1920
266,21,755,1159,1080,1920
266,22,576,1079,1080,1920
266,23,639,1101,1080,1920
266,24,537,1092,1080,1920
266,25,626,1417,1080,1920
266,26,558,1434,1080,1920
266,27,603,1711,1080,1920
266,28,552,1791,1080,1920
266,29,567,1753,1080,1920
266,30,532,1835,1080,1920
266,31,747,1767,1080,1920
266,32,666,1886,1080,1920
267,0,630,529,1080,1920
267,1,634,509,1080,1920
267,2,642,510,1080,1920
267,3,649,511,1080,1920
267,4,609,507,1080,1920
267,5,597,507,1080,1920
267,6,585,508,1080,1920
267,7,651,529,1080,1920
267,8,558,528,1080,1920
267,9,642,559,1080,1920
267,10,610,559,1080,1920
267,11,688,737,1080,1920
267,12,482,674,1080,1920
267,13,705,939,1080,1920
267,14,417,894,1080,1920
267,15,759,1117,1080,1920
267,16,509,1046,1080,1920
267,17,781,1177,1080,1920
267,18,524,1111,1080,1920
267,19,774,1178,1080,1920
267,20,560,1098,1080,1920
267,21,761,1157,1080,1920
267,22,562,1079,1080,1920
267,23,638,1104,1080,1920
267,24,526,1093,1080,1920
267,25,626,1425,1080,1920
267,26,548,1449,1080,1920
267,27,603,1713,1080,1920
267,28,539,1792,1080,1920
267,29,568,1757,1080,1920
267,30,524,1834,1080,1920
267,31,746,1768,1080,1920
267,32,653,1902,1080,1920
268,0,621,521,1080,1920
268,1,625,499,1080,1920
268,2,631,500,1080,1920
268,3,638,501,1080,1920
268,4,599,497,1080,1920
268,5,587,497,1080,1920
268,6,576,498,1080,1920
268,7,639,520,1080,1920
268,8,547,518,1080,1920
268,9,633,551,1080,1920
268,10,601,550,1080,1920
268,11,688,730,1080,1920
268,12,471,675,1080,1920
268,13,712,939,1080,1920
268,14,409,902,1080,1920
268,15,766,1116,1080,1920
268,16,499,1049,1080,1920
268,17,787,1175,1080,1920
268,18,517,1114,1080,1920
268,19,780,1177,1080,1920
268,20,549,1099,1080,1920
268,21,767,1156,1080,1920
268,22,549,1080,1080,1920
268,23,640,1104,1080,1920
268,24,524,1095,1080,1920
268,25,628,1426,1080,1920
268,26,540,1458,1080,1920
268,27,603,1713,1080,1920
268,28,531,1797,1080,1920
268,29,569,1757,1080,1920
268,30,521,1834,1080,1920
268,31,746,1769,1080,1920
268,32,632,1918,1080,1920
269,0,610,508,1080,1920
269,1,613,486,1080,1920
269,2,620,488,1080,1920
269,3,626,489,1080,1920
269,4,585,486,1080,1920
269,5,574,487,1080,1920
269,6,562,488,1080,1920
269,7,626,506,1080,1920
269,8,536,509,1080,1920
269,9,623,539,1080,1920
269,10,589,540,1080,1920
269,11,689,721,1080,1920
269,12,459,675,1080,1920
269,13,716,936,1080,1920
269,14,398,907,1080,1920
269,15,773,1114,1080,1920
269,16,492,1057,1080,1920
269,17,793,1175,1080,1920
269,18,511,1124,1080,1920
269,19,787,1176,1080,1920
269,20,542,1108,1080,1920
269,21,774,1154,1080,1920
269,22,541,1086,1080,1920
269,23,639,1108,1080,1920
269,24,519,1105,1080,1920
269,25,631,1430,1080,1920
269,26,538,1478,1080,1920
269,27,604,1712,1080,1920
269,28,537,1810,1080,1920
269,29,570,1757,1080,1920
269,30,525,1841,1080,1920
269,31,747,1769,1080,1920
269,32,635,1930,1080,1920
270,0,592,495,1080,1920
270,1,599,473,1080,1920
270,2,608,474,1080,1920
270,3,616,475,1080,1920
270,4,569,473,1080,1920
270,5,558,474,1080,1920
270,6,545,477,1080,1920
270,7,619,493,1080,1920
270,8,525,499,1080,1920
270,9,611,528,1080,1920
270,10,571,530,1080,1920
270,11,689,711,1080,1920
270,12,444,675,1080,1920
270,13,718,926,1080,1920
270,14,390,908,1080,1920
270,15,776,1104,1080,1920
270,16,481,1062,1080,1920
270,17,797,1170,1080,1920
270,18,498,1128,1080,1920
270,19,790,1171,1080,1920
270,20,528,1114,1080,1920
270,21,778,1152,1080,1920
270,22,529,1091,1080,1920
270,23,639,1110,1080,1920
270,24,514,1112,1080,1920
270,25,642,1428,1080,1920
270,26,534,1486,1080,1920
270,27,611,1711,1080,1920
270,28,531,1822,1080,1920
270,29,574,1756,1080,1920
270,30,523,1844,1080,1920
270,31,748,1769,1080,1920
270,32,618,1947,1080,1920
271,0,579,478,1080,1920
271,1,586,457,1080,1920
271,2,595,459,1080,1920
271,3,604,460,1080,1920
271,4,557,458,1080,1920
271,5,546,460,1080,1920
271,6,534,462,1080,1920
271,7,609,479,1080,1920
271,8,515,485,1080,1920
271,9,598,512,1080,1920
271,10,557,515,1080,1920
271,11,687,695,1080,1920
271,12,433,671,1080,1920
271,13,719,915,1080,1920
271,14,381,909,1080,1920
271,15,775,1094,1080,1920
271,16,476,1063,1080,1920
271,17,797,1164,1080,1920
271,18,491,1130,1080,1920
271,19,788,1164,1080,1920
271,20,522,1117,1080,1920
271,21,776,1147,1080,1920
271,22,524,1094,1080,1920
271,23,638,1110,1080,1920
271,24,514,1114,1080,1920
271,25,650,1429,1080,1920
271,26,530,1496,1080,1920
271,27,617,1709,1080,1920
271,28,528,1824,1080,1920
271,29,581,1755,1080,1920
271,30,520,1844,1080,1920
271,31,751,1768,1080,1920
271,32,580,1933,1080,1920
272,0,565,466,1080,1920
272,1,575,442,1080,1920
272,2,584,443,1080,1920
272,3,594,444,1080,1920
272,4,542,442,1080,1920
272,5,530,444,1080,1920
272,6,520,447,1080,1920
272,7,602,466,1080,1920
272,8,500,472,1080,1920
272,9,587,502,1080,1920
272,10,542,505,1080,1920
272,11,686,679,1080,1920
272,12,417,667,1080,1920
272,13,723,902,1080,1920
272,14,373,909,1080,1920
272,15,777,1084,1080,1920
272,16,472,1063,1080,1920
272,17,797,1152,1080,1920
272,18,488,1130,1080,1920
272,19,787,1152,1080,1920
272,20,518,1117,1080,1920
272,21,775,1136,1080,1920
272,22,519,1093,1080,1920
272,23,638,1109,1080,1920
272,24,504,1116,1080,1920
272,25,670,1429,1080,1920
272,26,521,1500,1080,1920
272,27,630,1703,1080,1920
